external_review_id,query_char,query_unicode,candidate_char,candidate_unicode,relation_type,relation_claim_to_verify,later_masked_cnbe_field,source_document,source_locator,source_grade,unicode_identity_status,external_relation_label,external_source_confirmation,external_reviewer_id,external_review_decision,external_review_notes,external_packet_notice
P1_EXT_001,鬈,U+9B08,鬓,U+9B13,shared_radical_component,radical=髟,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6312;candidate=8105_full_3473,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_371,檗,U+6A97,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6302;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_372,羁,U+7F81,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6237;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_373,盈,U+76C8,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1745;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_374,选,U+9009,迷,U+8FF7,same_reviewed_structure,candidate_structure_label=左下包,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1545;candidate=8105_full_1647,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_375,骑,U+9A91,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2489;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_376,珍,U+73CD,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1358;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_377,镍,U+954D,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5949;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_378,渲,U+6E32,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2768;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_379,昭,U+662D,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1491;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_380,钫,U+94AB,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4245;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_381,荸,U+8378,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4427;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_382,锍,U+950D,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7380;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_383,息,U+606F,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1973;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_384,眭,U+772D,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4809;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_385,葡,U+8461,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2552;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_386,镎,U+954E,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7788;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_387,拼,U+62FC,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1393;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_388,效,U+6548,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2034;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_389,快,U+5FEB,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0876;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_390,睦,U+7766,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2897;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_391,绱,U+7EF1,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5031;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_392,梁,U+6881,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2436;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_393,铢,U+94E2,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4872;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_394,跨,U+8DE8,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2913;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_395,聋,U+804B,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2245;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_396,稙,U+7A19,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7539;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_397,璞,U+749E,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6029;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_398,戤,U+6224,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7614;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_399,淀,U+6DC0,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2431;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_400,犒,U+7292,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5741;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_401,捣,U+6363,砬,U+782C,stroke_count_within_tolerance,stroke_count=10,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1811;candidate=8105_full_6971,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_402,糨,U+7CE8,皦,U+76A6,stroke_count_within_tolerance,stroke_count=18,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6360;candidate=8105_full_8012,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_403,蔡,U+8521,僖,U+50D6,stroke_count_within_tolerance,stroke_count=14,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3071;candidate=8105_full_5755,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_404,纛,U+7E9B,鬣,U+9B23,stroke_count_within_tolerance,stroke_count=25,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6493;candidate=8105_full_6494,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_405,盍,U+76CD,砬,U+782C,stroke_count_within_tolerance,stroke_count=10,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4426;candidate=8105_full_6971,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_406,喘,U+5598,啼,U+557C,stroke_count_within_tolerance,stroke_count=12,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2642;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_407,颏,U+988F,啼,U+557C,stroke_count_within_tolerance,stroke_count=12,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5264;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_408,叻,U+53FB,奴,U+5974,stroke_count_within_tolerance,stroke_count=5,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3540;candidate=8105_full_0333,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_409,磅,U+78C5,蝾,U+877E,stroke_count_within_tolerance,stroke_count=15,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3227;candidate=8105_full_5921,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_410,槃,U+69C3,僖,U+50D6,stroke_count_within_tolerance,stroke_count=14,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7697;candidate=8105_full_5755,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_411,施,U+65BD,轳,U+8F73,stroke_count_within_tolerance,stroke_count=9,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1634;candidate=8105_full_4180,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_412,钬,U+94AC,轳,U+8F73,stroke_count_within_tolerance,stroke_count=9,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6850;candidate=8105_full_4180,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_413,峙,U+5CD9,轳,U+8F73,stroke_count_within_tolerance,stroke_count=9,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4230;candidate=8105_full_4180,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_414,欲,U+6B32,秽,U+79FD,stroke_count_within_tolerance,stroke_count=11,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2352;candidate=8105_full_2315,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_415,喁,U+5581,啼,U+557C,stroke_count_within_tolerance,stroke_count=12,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5152;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_416,擞,U+64DE,靛,U+975B,stroke_count_within_tolerance,stroke_count=16,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6042;candidate=8105_full_6031,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_417,百,U+767E,宅,U+5B85,stroke_count_within_tolerance,stroke_count=6,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0389;candidate=8105_full_0547,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_418,猡,U+7321,秽,U+79FD,stroke_count_within_tolerance,stroke_count=11,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4926;candidate=8105_full_2315,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_419,言,U+8A00,秀,U+79C0,stroke_count_within_tolerance,stroke_count=7,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0826;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_420,宏,U+5B8F,秀,U+79C0,stroke_count_within_tolerance,stroke_count=7,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0879;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_421,觎,U+89CE,瑕,U+7455,stroke_count_within_tolerance,stroke_count=13,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5511;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_422,蔚,U+851A,僖,U+50D6,stroke_count_within_tolerance,stroke_count=14,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3076;candidate=8105_full_5755,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_423,砚,U+781A,轳,U+8F73,stroke_count_within_tolerance,stroke_count=9,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1453;candidate=8105_full_4180,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_424,坂,U+5742,秀,U+79C0,stroke_count_within_tolerance,stroke_count=7,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3653;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_425,苇,U+82C7,秀,U+79C0,stroke_count_within_tolerance,stroke_count=7,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0663;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_426,螂,U+8782,僖,U+50D6,stroke_count_within_tolerance,stroke_count=14,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5713;candidate=8105_full_5755,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_427,莼,U+83BC,砬,U+782C,stroke_count_within_tolerance,stroke_count=10,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4446;candidate=8105_full_6971,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_428,掬,U+63AC,秽,U+79FD,stroke_count_within_tolerance,stroke_count=11,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4731;candidate=8105_full_2315,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_429,舯,U+822F,砬,U+782C,stroke_count_within_tolerance,stroke_count=10,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7025;candidate=8105_full_6971,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_430,弼,U+5F3C,啼,U+557C,stroke_count_within_tolerance,stroke_count=12,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5317;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_431,资,U+8D44,砬,U+782C,stroke_count_within_tolerance,stroke_count=10,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2039;candidate=8105_full_6971,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_432,慢,U+6162,僖,U+50D6,stroke_count_within_tolerance,stroke_count=14,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3169;candidate=8105_full_5755,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_433,埔,U+57D4,砬,U+782C,stroke_count_within_tolerance,stroke_count=10,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4413;candidate=8105_full_6971,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_434,娅,U+5A05,轳,U+8F73,stroke_count_within_tolerance,stroke_count=9,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4382;candidate=8105_full_4180,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_435,斩,U+65A9,侗,U+4F97,stroke_count_within_tolerance,stroke_count=8,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1060;candidate=8105_full_3957,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_436,沈,U+6C88,秀,U+79C0,stroke_count_within_tolerance,stroke_count=7,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0870;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_437,燔,U+71D4,靛,U+975B,stroke_count_within_tolerance,stroke_count=16,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6172;candidate=8105_full_6031,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
